timestamp_ny,open,high,low,close,volume,vwap,ret_5m,logret_5m
2024-01-02 12:45:00-05:00,473.49,473.49,472.88,473.05,582402.0,473.1428684947853,-0.0009503695881731833,-0.0009508214756799305
2024-01-02 12:50:00-05:00,473.05,473.07,472.7399,472.85,1027137.0,472.9353018530147,-0.00042278828876440855,-0.00042287768893167765
2024-01-02 12:55:00-05:00,472.86,472.9,472.59,472.65,871583.0,473.41347949822335,-0.0004229671143070046,-0.0004230565901277572
2024-01-02 13:00:00-05:00,472.65,472.65,472.41,472.52,478702.0,472.5321655040088,-0.0002750449592722193,-0.0002750827910746878
2024-01-02 13:05:00-05:00,472.52,472.64,472.31,472.377,474405.0,472.4563935318979,-0.00030263269279606764,-0.00030267849531018243
2024-01-02 13:10:00-05:00,472.37,472.68,472.28,472.6105,542036.0,472.5017891761802,0.000494308571331814,0.0004941864410952235
2024-01-02 13:15:00-05:00,472.615,472.78,472.49,472.69,736988.0,473.4930931298746,0.0001682146291712705,0.00016820048267707222
2024-01-02 13:20:00-05:00,472.6993,472.83,472.53,472.77,363512.0,472.6690948879267,0.00016924411347818413,0.00016922979330846744
2024-01-02 13:25:00-05:00,472.74,472.97,472.65,472.6605,437286.0,472.80700651610164,-0.0002316136810710523,-0.00023164050766144584
2024-01-02 13:30:00-05:00,472.66,472.83,472.45,472.8099,1117398.0,472.6719188005527,0.00031608310827757613,0.00031603316453576724
2024-01-02 13:35:00-05:00,472.79,472.91,472.72,472.8708,1156022.0,473.857510643396,0.00012880440955220784,0.00012879611497584875
2024-01-02 13:40:00-05:00,472.86,472.945,472.68,472.735,715502.0,473.65249466346705,-0.00028718203788424823,-0.0002872232825419374
2024-01-02 13:45:00-05:00,472.74,472.9597,472.61,472.68,1102813.0,473.63181900975053,-0.00011634425206508148,-0.00011635102058260571
2024-01-02 13:50:00-05:00,472.68,472.68,472.33,472.36,828205.0,473.31927566665263,-0.0006769907760006966,-0.0006772200377342941
2024-01-02 13:55:00-05:00,472.37,472.43,472.0,472.1499,680407.0,472.18757551994617,-0.0004447878736557609,-0.00044488682112309164
2024-01-02 14:00:00-05:00,472.13,472.25,471.85,471.88,846044.0,472.03504488265384,-0.0005716404895987903,-0.0005718039383157958
2024-01-02 14:05:00-05:00,471.88,471.96,471.545,471.77,877465.0,471.73069491535273,-0.00023311011274051996,-0.00023313728712626158
2024-01-02 14:10:00-05:00,471.75,472.085,471.69,471.91,749431.0,471.9116448337472,0.0002967547745724719,0.00029671075158343996
2024-01-02 14:15:00-05:00,471.91,471.91,471.7,471.76,532663.0,471.80940986439833,-0.0003178572185374984,-0.0003179077458499435
2024-01-02 14:20:00-05:00,471.76,471.86,471.6,471.6499,373465.0,471.724904240558,-0.0002333813803628848,-0.0002334086180351136
2024-01-02 14:25:00-05:00,471.64,471.94,471.62,471.8801,966792.0,472.6465909302104,0.0004880738870081114,0.00048795481768948434
2024-01-02 14:30:00-05:00,471.86,472.06,471.68,471.72,713220.0,471.8463876144808,-0.00033928110127978695,-0.0003393386701340262
2024-01-02 14:35:00-05:00,471.7279,471.78,471.52,471.53,948341.0,473.52651703005563,-0.00040278131094728664,-0.0004028624491274613
2024-01-02 14:40:00-05:00,471.5378,471.62,471.46,471.555,1428213.0,473.46172188399066,5.301889593467557e-05,5.301749048225446e-05
2024-01-02 14:45:00-05:00,471.55,471.66,471.35,471.374,578513.0,471.53745406274356,-0.0003838364559807239,-0.0003839101400489042
2024-01-02 14:50:00-05:00,471.38,471.51,471.03,471.1412,1701014.0,473.01696014477244,-0.0004938753516315897,-0.0004939973482320781
2024-01-02 14:55:00-05:00,471.14,471.19,470.92,470.925,655507.0,471.0493859783343,-0.0004588857862568574,-0.00045899110656044684
2024-01-02 15:00:00-05:00,470.9275,470.98,470.545,470.61,1982035.0,471.9218410408494,-0.0006688963210702559,-0.0006691201320236928
2024-01-02 15:05:00-05:00,470.62,470.895,470.49,470.67,1208427.0,470.6480710230738,0.0001274941033977406,0.0001274859767148584
2024-01-02 15:10:00-05:00,470.67,470.83,470.5679,470.64,728026.0,470.69014256400186,-6.373892536182257e-05,-6.374095677319502e-05
2024-01-02 15:15:00-05:00,470.645,471.07,470.525,470.96,1303624.0,471.6624999545115,0.0006799252082270169,0.0006796941638054221
2024-01-02 15:20:00-05:00,470.96,471.02,470.67,470.88,1480100.0,470.92034406871153,-0.0001698658060131919,-0.0001698802348437667
2024-01-02 15:25:00-05:00,470.88,470.975,470.7,470.91,913018.0,472.0584647672883,6.371049949027707e-05,6.370847006298419e-05
2024-01-02 15:30:00-05:00,470.905,471.17,470.84,470.915,1675254.0,472.2737764413038,1.0617740120233421e-05,1.0617683752656148e-05
2024-01-02 15:35:00-05:00,470.92,470.925,470.67,470.76,1007237.0,470.8039091471024,-0.0003291464489345586,-0.0003292006295163574
2024-01-02 15:40:00-05:00,470.75,471.039,470.705,470.99,1928206.0,471.9721016418889,0.0004885716713400878,0.0004884523590611423
2024-01-02 15:45:00-05:00,471.0,471.25,470.905,471.23,2772362.0,471.44581474183383,0.0005095649589164086,0.0005094351747798598
2024-01-02 15:50:00-05:00,471.24,472.1,471.23,471.93,6482252.0,472.00929756768176,0.0014854741845806707,0.0014843719592203541
2024-01-02 15:55:00-05:00,471.93,472.67,471.87,472.6,10921265.0,472.6270355176987,0.001419702074460183,0.0014186952502841521
2024-01-02 16:00:00-05:00,472.6,472.66,472.35,472.56,300612.0,472.5024,-8.463817181558753e-05,-8.464175382716377e-05
2024-01-03 09:30:00-05:00,470.43,470.53,470.05,470.16,2397051.0,470.297932098733,-0.005078720162518979,-0.005091660694584554
2024-01-03 09:35:00-05:00,470.15,470.38,470.09,470.2101,1342770.0,470.2234792939967,0.00010655946911697356,0.00010655379205992688
2024-01-03 09:40:00-05:00,470.215,470.5003,470.17,470.22,1082561.0,470.32216487255687,2.1054418014365694e-05,2.1054196372993772e-05
2024-01-03 09:45:00-05:00,470.21,470.28,470.03,470.22,723791.0,470.1422227446874,0.0,0.0
2024-01-03 09:50:00-05:00,470.24,470.47,470.08,470.14,1573382.0,470.969791392173,-0.0001701331291736885,-0.00017014760345634983
2024-01-03 09:55:00-05:00,470.134,470.19,469.65,469.97,1875254.0,470.6147915381064,-0.00036159441868366393,-0.0003616598097089252
2024-01-03 10:00:00-05:00,469.95,470.79,469.77,470.65,1787506.0,470.33680964807945,0.0014469008660125127,0.0014458551135660969
2024-01-03 10:05:00-05:00,470.66,470.96,470.0108,470.0899,950887.0,470.51065100269534,-0.0011900563051099322,-0.0011907649844156154
2024-01-03 10:10:00-05:00,470.08,470.16,469.39,469.4,1712708.0,470.52885233536597,-0.0014675916244957232,-0.0014686695918904036
2024-01-03 10:15:00-05:00,469.41,469.505,469.28,469.41,1403387.0,469.93855913215674,2.1303792075100247e-05,2.1303565152841486e-05
2024-01-03 10:20:00-05:00,469.41,469.47,469.22,469.45,1798428.0,469.78609086068496,8.52133529323229e-05,8.520972248060588e-05
2024-01-03 10:25:00-05:00,469.4505,469.7999,469.36,469.5,1300913.0,469.61569779193536,0.00010650761529462649,0.00010650194376093935
2024-01-03 10:30:00-05:00,469.49,469.66,469.255,469.379,1630480.0,469.9359210254649,-0.0002577209797656188,-0.00025775419552420686
2024-01-03 10:35:00-05:00,469.37,469.49,468.77,468.86,1826670.0,469.5856897991427,-0.0011057162761861639,-0.0011063280314216328
2024-01-03 10:40:00-05:00,468.86,469.07,468.79,468.93,1291196.0,469.6252182540838,0.00014929829799936734,0.00014928715411777205
2024-01-03 10:45:00-05:00,468.92,469.01,468.71,468.82,882051.0,468.8421431132667,-0.00023457658925640779,-0.00023460410664810638
2024-01-03 10:50:00-05:00,468.8001,469.18,468.77,468.9344,845104.0,469.0375027246351,0.00024401689347719469,0.00024398712619788654
2024-01-03 10:55:00-05:00,468.94,469.5,468.8107,469.39,1693651.0,470.8944312681893,0.0009715644661598688,0.0009710928028798804
2024-01-03 11:00:00-05:00,469.39,469.84,469.38,469.6399,1124145.0,469.69252406522287,0.0005323931059459941,0.0005322514350174501
2024-01-03 11:05:00-05:00,469.64,469.76,469.51,469.6819,2160613.0,469.6805871526275,8.943022089891173e-05,8.942622225482921e-05
2024-01-03 11:10:00-05:00,469.6801,469.82,469.4879,469.65,480994.0,469.63685318964474,-6.791830811447852e-05,-6.792061466676103e-05
2024-01-03 11:15:00-05:00,469.63,469.89,469.42,469.49,784354.0,470.5331375223432,-0.00034067922921321436,-0.0003407372735653169
2024-01-03 11:20:00-05:00,469.5,469.74,469.42,469.545,520151.0,469.5604708553862,0.000117148395067046,0.00011714153372910374
2024-01-03 11:25:00-05:00,469.55,469.93,469.505,469.71,828447.0,470.54327319587134,0.000351404018783974,0.00035134229085276303
2024-01-03 11:30:00-05:00,469.7,469.83,469.53,469.63,1662007.0,471.05312111621674,-0.0001703178556982099,-0.0001703323614314911
2024-01-03 11:35:00-05:00,469.64,469.72,469.38,469.4,529729.0,469.5413792280582,-0.0004897472478334608,-0.0004898672131865567
2024-01-03 11:40:00-05:00,469.4,469.6,469.1299,469.576,989177.0,470.13559043204606,0.00037494674051985477,0.0003748764655560066
2024-01-03 11:45:00-05:00,469.58,469.6175,469.41,469.54,377757.0,469.5088726422012,-7.666490621327515e-05,-7.666784511695113e-05
2024-01-03 11:50:00-05:00,469.54,469.65,469.43,469.4801,387887.0,469.54276146558146,-0.00012757166588583946,-0.0001275798038431475
2024-01-03 11:55:00-05:00,469.49,469.53,469.2201,469.2601,693788.0,470.5165341690834,-0.00046860346157373556,-0.00046871329048769894
2024-01-03 12:00:00-05:00,469.26,469.465,469.155,469.4502,404896.0,469.28530173254364,0.0004051058251062223,0.00040502379189533144
2024-01-03 12:05:00-05:00,469.45,469.58,469.18,469.22,642001.0,470.6327059112058,-0.0004903608519071234,-0.0004904811181072333
2024-01-03 12:10:00-05:00,469.21,469.26,469.05,469.1375,454221.0,469.15045589723945,-0.00017582370742941222,-0.00017583916622943008
2024-01-03 12:15:00-05:00,469.135,469.31,468.97,469.005,509797.0,469.1279744321759,-0.00028243318856413513,-0.00028247308032813834
2024-01-03 12:20:00-05:00,469.01,469.23,468.975,469.19,371723.0,469.07200211232555,0.0003944520847325439,0.000394374308960721
2024-01-03 12:25:00-05:00,469.19,469.59,469.155,469.58,593579.0,469.36897647693064,0.0008312197617170725,0.0008308744898890552
2024-01-03 12:30:00-05:00,469.58,469.75,469.4205,469.65,653069.0,469.6062863959245,0.00014906938114900292,0.0001490582714129829
2024-01-03 12:35:00-05:00,469.65,469.7812,469.64,469.75,443246.0,469.7179745116707,0.00021292451825827285,0.00021290185305034015
2024-01-03 12:40:00-05:00,469.74,470.0,469.74,469.844,674905.0,469.890997514465,0.00020010643959555985,0.00020008642097213425
2024-01-03 12:45:00-05:00,469.85,469.96,469.75,469.9102,439074.0,469.84815649708247,0.00014089782991799638,0.00014088790475064172
2024-01-03 12:50:00-05:00,469.92,469.93,469.77,469.85,287722.0,469.8454830280618,-0.00012810958349052104,-0.000128117790223925
2024-01-03 12:55:00-05:00,469.84,470.39,469.81,470.3,686747.0,470.1757664307234,0.0009577524741939403,0.0009572941219282427
2024-01-03 13:00:00-05:00,470.29,470.77,470.29,470.445,867729.0,470.52131861837046,0.00030831384222840263,0.00030826632328295744
2024-01-03 13:05:00-05:00,470.44,470.49,470.27,470.3899,471833.0,470.3956751206465,-0.0001171231493585223,-0.00011713000881030666
2024-01-03 13:10:00-05:00,470.39,470.565,470.35,470.44,307820.0,470.45080904846986,0.00010650738887041378,0.00010650171736070746
2024-01-03 13:15:00-05:00,470.435,470.56,470.37,470.44,438859.0,470.47911867046133,0.0,0.0
2024-01-03 13:20:00-05:00,470.44,470.4499,470.265,470.365,474855.0,470.35510786240013,-0.00015942521894396489,-0.000159437928494377
2024-01-03 13:25:00-05:00,470.37,470.49,470.2631,470.33,629800.0,471.2123238644014,-7.44102983853967e-05,-7.441306696875927e-05
2024-01-03 13:30:00-05:00,470.34,470.43,470.055,470.08,467985.0,470.2213585644839,-0.0005315416834987818,-0.0005316830018600172
2024-01-03 13:35:00-05:00,470.08,470.28,469.86,470.2318,623442.0,470.0489513366119,0.00032292375765829995,0.00032287162900423994
2024-01-03 13:40:00-05:00,470.24,470.29,470.02,470.06,408334.0,470.19623688059283,-0.0003653517265315154,-0.0003654184837342811
2024-01-03 13:45:00-05:00,470.06,470.215,470.0,470.135,685413.0,470.988292368251,0.0001595540994765443,0.00015954137207518926
2024-01-03 13:50:00-05:00,470.14,470.35,470.0201,470.04,410250.0,470.1691338223034,-0.00020206961830104841,-0.0002020900371171308
2024-01-03 13:55:00-05:00,470.04,470.15,469.96,470.0825,353393.0,470.0613553321656,9.041783677976589e-05,9.041374933360657e-05
2024-01-03 14:00:00-05:00,470.08,470.52,469.46,469.5,1936693.0,470.28988967347954,-0.0012391441927745994,-0.0012399125667563737
2024-01-03 14:05:00-05:00,469.47,469.98,468.95,469.87,1598248.0,469.98729071358133,0.0007880724174653686,0.0007877620514475936
2024-01-03 14:10:00-05:00,469.87,470.32,469.34,469.54,1262795.0,470.3766532811739,-0.0007023219188285745,-0.0007025686624029248
2024-01-03 14:15:00-05:00,469.56,469.97,469.2204,469.78,1079501.0,470.2866682846982,0.0005111385611449304,0.0005110079743273488
2024-01-03 14:20:00-05:00,469.77,469.975,469.46,469.95,601497.0,469.71686326831224,0.0003618715143258733,0.0003618060546211055
2024-01-03 14:25:00-05:00,469.95,471.19,469.84,470.94,2359658.0,471.1212737412371,0.0021066070858601904,0.0021043913004668013
2024-01-03 14:30:00-05:00,470.95,471.18,470.4775,470.76,1825481.0,471.0877709306205,-0.0003822142948146645,-0.00038228735731582475
2024-01-03 14:35:00-05:00,470.75,470.8,470.34,470.65,1000387.0,470.582122527082,-0.00023366471237995512,-0.00023369201623246738
2024-01-03 14:40:00-05:00,470.65,471.15,470.42,470.99,700147.0,470.7975365603223,0.0007224051843195411,0.0007221443752936096
2024-01-03 14:45:00-05:00,470.99,471.095,470.51,470.53,594565.0,470.7765832882864,-0.0009766661712563574,-0.000977143420429094
2024-01-03 14:50:00-05:00,470.55,470.645,470.34,470.415,619079.0,470.48728089290705,-0.0002444052451490153,-0.00024443511697835874
2024-01-03 14:55:00-05:00,470.41,470.53,470.18,470.2283,1036433.0,470.3606390578069,-0.0003968836027763434,-0.00039696238191755384
2024-01-03 15:00:00-05:00,470.23,470.29,469.677,469.7406,1090033.0,470.52324458378786,-0.0010371557815640475,-0.0010376939997982504
2024-01-03 15:05:00-05:00,469.75,469.82,469.34,469.56,1029616.0,470.0007002828239,-0.00038446751249510136,-0.0003845414390779567
2024-01-03 15:10:00-05:00,469.55,469.7,469.3,469.52,729936.0,469.53138057062534,-8.518613169783418e-05,-8.518976024252112e-05
2024-01-03 15:15:00-05:00,469.53,469.53,469.21,469.37,1122477.0,470.77154677993406,-0.000319475208723774,-0.0003195262517996511
2024-01-03 15:20:00-05:00,469.38,469.57,469.13,469.1601,1307820.0,469.98325723929895,-0.0004471951765132598,-0.00044729519809738605
2024-01-03 15:25:00-05:00,469.17,469.3,468.97,469.26,1023074.0,469.10277328648755,0.0002129337085570171,0.00021291104139287143
2024-01-03 15:30:00-05:00,469.275,469.795,469.2,469.71,1267184.0,469.5144180736184,0.0009589566551591044,0.0009584971499663197
2024-01-03 15:35:00-05:00,469.705,469.7899,469.3,469.54,1802347.0,470.39756112102725,-0.00036192544335855725,-0.0003619909541789923
2024-01-03 15:40:00-05:00,469.545,469.67,468.98,469.03,1100701.0,469.33777541811986,-0.0010861694424331159,-0.0010867597519510497
2024-01-03 15:45:00-05:00,469.03,469.2,468.92,468.94,1740800.0,469.045172436466,-0.0001918853804659948,-0.00019190379282107983
2024-01-03 15:50:00-05:00,468.94,469.0,468.17,468.31,5878492.0,469.19765995765584,-0.0013434554527231857,-0.0013443586980708133
2024-01-03 15:55:00-05:00,468.31,468.955,468.3,468.73,7173032.0,469.4130146846828,0.0008968418355363994,0.0008964399131867751
2024-01-03 16:00:00-05:00,468.74,468.82,468.51,468.73,241136.0,468.7179,0.0,0.0
2024-01-04 09:30:00-05:00,468.3,469.07,468.11,468.85,1841691.0,468.57520510085567,0.0002560109231326546,0.0002559781579281051
2024-01-04 09:35:00-05:00,468.87,469.14,468.595,469.01,1623744.0,468.9532382541829,0.000341260531086629,0.00034120231495560205
2024-01-04 09:40:00-05:00,469.01,469.25,468.61,469.0,775718.0,468.9026802406286,-2.132150700406843e-05,-2.132173431057538e-05
2024-01-04 09:45:00-05:00,468.98,469.14,468.47,468.62,819033.0,468.8041604330962,-0.0008102345415778034,-0.0008105629589927332
2024-01-04 09:50:00-05:00,468.63,469.2301,468.59,469.11,548892.0,469.0228272157364,0.0010456233195339504,0.0010450770362417927
2024-01-04 09:55:00-05:00,469.12,469.26,468.74,468.92,669913.0,469.0295743135303,-0.0004050222762251865,-0.00040510431990092854
2024-01-04 10:00:00-05:00,468.9,469.72,468.685,469.7,1191973.0,469.3086089988616,0.0016633967414483308,0.001662014829322267
2024-01-04 10:05:00-05:00,469.705,469.97,469.45,469.96,882940.0,469.71579615930864,0.0005535448158398015,0.0005533916664219873
2024-01-04 10:10:00-05:00,469.96,470.13,469.71,470.09,1469159.0,469.9284252380443,0.00027661928674782565,0.00027658103468741757
2024-01-04 10:15:00-05:00,470.09,470.15,469.79,469.85,737173.0,469.9388284022882,-0.0005105405347911596,-0.0005106709049851332
2024-01-04 10:20:00-05:00,469.85,469.88,469.52,469.7695,644884.0,469.7086519184846,-0.0001713312759391572,-0.00017134595481849146
2024-01-04 10:25:00-05:00,469.77,469.91,469.555,469.765,509531.0,469.7344547319005,-9.579165952677826e-06,-9.579211833532497e-06
2024-01-04 10:30:00-05:00,469.76,470.07,469.62,469.845,517092.0,469.8188452710543,0.00017029791491496304,0.0001702834158709976
2024-01-04 10:35:00-05:00,469.86,469.98,469.7,469.705,475717.0,469.81029465732774,-0.00029797060732805747,-0.00029801500939008463
2024-01-04 10:40:00-05:00,469.71,470.08,469.66,470.042,436775.0,469.83133119935894,0.0007174716045177387,0.000717214344810202
2024-01-04 10:45:00-05:00,470.05,470.24,469.93,470.2001,381508.0,470.03609789781603,0.0003363529216540151,0.000336296367691169
2024-01-04 10:50:00-05:00,470.19,470.22,469.82,470.06,442654.0,470.03002498610647,-0.00029795825224199213,-0.0002980026506218536
2024-01-04 10:55:00-05:00,470.04,470.11,469.81,469.851,423977.0,469.93214666479554,-0.00044462409054168983,-0.0004447229651418638
2024-01-04 11:00:00-05:00,469.87,470.17,469.87,470.06,304762.0,470.01485811781,0.00044482186906069643,0.0004447229651418638
2024-01-04 11:05:00-05:00,470.05,470.1898,469.98,470.18,305243.0,470.1050662115102,0.00025528655916273735,0.0002552539790938724
2024-01-04 11:10:00-05:00,470.18,470.83,470.135,470.75,926798.0,470.51301630322894,0.0012123016717002777,0.0012115674273855959
2024-01-04 11:15:00-05:00,470.76,470.96,470.6,470.6101,767607.0,470.8136317176628,-0.0002971853425385307,-0.00029722951085364713
2024-01-04 11:20:00-05:00,470.62,470.87,470.615,470.85,448831.0,470.7368778887822,0.0005097638150988182,0.0005096339296644103
2024-01-04 11:25:00-05:00,470.855,470.96,470.58,470.65,544650.0,470.8114474442302,-0.0004247637251779679,-0.0004248539628433079
2024-01-04 11:30:00-05:00,470.66,470.725,470.3201,470.465,739870.0,470.49435209171884,-0.0003930734091150967,-0.00039315068271772446
2024-01-04 11:35:00-05:00,470.46,470.82,470.44,470.55,434798.0,470.6458001221257,0.00018067231356222457,0.00018065599428584989
2024-01-04 11:40:00-05:00,470.53,470.53,470.25,470.2999,515404.0,470.3922435374968,-0.0005315056848369526,-0.0005316469840535021
2024-01-04 11:45:00-05:00,470.3,470.3988,470.02,470.04,519002.0,470.1806663307656,-0.000552626100919773,-0.0005527788550034884
2024-01-04 11:50:00-05:00,470.05,470.06,469.46,469.77,901152.0,469.74847652626863,-0.000574419198366205,-0.0005745842402786749
2024-01-04 11:55:00-05:00,469.77,469.86,469.63,469.72,391768.0,469.7376041887036,-0.00010643506396734725,-0.00010644072858134734
2024-01-04 12:00:00-05:00,469.72,469.8382,469.26,469.57,525627.0,469.5417580067234,-0.0003193391807886359,-0.0003193901804028343
2024-01-04 12:05:00-05:00,469.56,469.68,469.375,469.4812,441859.0,469.4856156724204,-0.00018910918499903673,-0.00018912706839557814
2024-01-04 12:10:00-05:00,469.48,469.78,469.42,469.6099,538221.0,469.6292183608592,0.0002741323827237796,0.00027409481530771274
2024-01-04 12:15:00-05:00,469.6,469.6182,469.35,469.5988,358203.0,469.52719569015335,-2.3636639687518723e-05,-2.3636919037173243e-05
2024-01-04 12:20:00-05:00,469.61,469.775,469.42,469.47,401010.0,469.57429491010197,-0.00027427668043433773,-0.000274314301162093
2024-01-04 12:25:00-05:00,469.5,469.725,469.45,469.61,370946.0,469.5771424342087,0.00029820861822904554,0.00029816416287697933
2024-01-04 12:30:00-05:00,469.6088,469.62,469.105,469.21,527808.0,469.29331714657604,-0.0008517706181726536,-0.0008521335808877595
2024-01-04 12:35:00-05:00,469.2,469.475,469.03,469.42,485546.0,469.2518152714676,0.000447560793674473,0.00044746066821588215
2024-01-04 12:40:00-05:00,469.41,469.4272,468.92,469.0299,449678.0,469.24099870262717,-0.0008310255208555661,-0.0008313710139855601
2024-01-04 12:45:00-05:00,469.03,469.04,468.665,469.015,557328.0,468.8389577629331,-3.1767697539097917e-05,-3.176820214356724e-05
2024-01-04 12:50:00-05:00,469.01,469.2105,468.82,469.1869,513740.0,468.9374313578853,0.00036651279809807313,0.00036644564869003915
2024-01-04 12:55:00-05:00,469.18,469.18,468.86,469.132,360727.0,468.9975638929162,-0.0001170109395637331,-0.00011701778587802636
2024-01-04 13:00:00-05:00,469.13,469.235,469.026,469.2297,269544.0,469.11893540683525,0.0002082569511352439,0.00020823526866653452
2024-01-04 13:05:00-05:00,469.2216,469.3588,469.095,469.27,429827.0,469.255255964609,8.588544160792466e-05,8.588175366419648e-05
2024-01-04 13:10:00-05:00,469.27,469.32,468.97,469.2388,330840.0,469.15489293102405,-6.648624459260066e-05,-6.648845490087041e-05
2024-01-04 13:15:00-05:00,469.22,469.34,469.025,469.1406,207341.0,469.1996429230109,-0.0002092751068326626,-0.00020929700792304828
2024-01-04 13:20:00-05:00,469.13,469.345,469.1,469.2201,261728.0,469.24963638051713,0.00016945879337670888,0.00016944443685762423
2024-01-04 13:25:00-05:00,469.22,469.4103,469.1903,469.3201,355276.0,469.32215520018235,0.00021311959994907426,0.00021309689319259917
