period_end,first,last,period_return,compound_mean_wt,final_score_wt,compound_max,compound_min,headline_count,start_date,end_date,final_score_wt_lag1
2011-05-27,101.76420593261719,102.88153839111328,0.010979621451927102,0.0021583333333333363,-0.017387499999999983,0.6369,-0.6486,12,2011-05-23,2011-05-27,0.24443125000000002
2011-06-03,103.95268249511719,100.50047302246094,-0.0332094313469824,0.03550909090909091,0.04410909090909091,0.6369,-0.5423,11,2011-06-01,2011-06-03,-0.017387499999999983
2011-06-10,99.43704223632812,98.32735443115234,-0.01115970246317699,0.022424999999999987,0.012978124999999993,0.5719,-0.6249,8,2011-06-07,2011-06-10,0.04410909090909091
2011-06-17,98.40444946289062,98.38893127441406,-0.0001576980366362335,0.0,0.0,0.0,0.0,10,2011-06-13,2011-06-16,0.012978124999999993
2011-06-24,98.89230346679688,98.20307159423828,-0.006969519855405171,0.0790076923076923,0.0960730769230769,0.6249,-0.4404,13,2011-06-20,2011-06-24,0.0
2011-07-01,99.07817077636719,103.70914459228516,0.04674060673133229,-0.08610666666666665,-0.12169,0.5574,-0.6249,15,2011-06-27,2011-07-01,0.0960730769230769
2011-07-08,103.62393951416016,104.08085632324219,0.004409375007592642,0.08305,0.12004999999999999,0.296,0.0,6,2011-07-05,2011-07-08,-0.12169
2011-07-15,102.19905090332031,101.98219299316406,-0.0021219170651730623,0.050977777777777775,0.0892111111111111,0.4588,0.0,9,2011-07-12,2011-07-15,0.12004999999999999
2011-07-22,101.14582061767578,104.22023010253906,0.030395813352331658,-0.015807142857142856,-0.02939285714285714,0.25,-0.3182,14,2011-07-18,2011-07-22,0.0892111111111111
2011-07-29,103.639404296875,100.15457153320312,-0.033624592762899086,-0.12849,-0.16979499999999997,0.4588,-0.8402,10,2011-07-25,2011-07-29,-0.02939285714285714
2011-08-05,99.7286605834961,92.99131774902344,-0.06755673639908089,-0.14915454545454546,-0.23928636363636366,0.2755,-0.6486,11,2011-08-01,2011-08-05,-0.16979499999999997
2011-08-12,86.93538665771484,91.47343444824219,0.05220023703805121,0.008605263157894734,0.02141842105263157,0.4939,-0.34,19,2011-08-08,2011-08-12,-0.23928636363636366
2011-08-19,93.40945434570312,87.22966003417969,-0.06615812451545178,-0.2554142857142857,-0.3748857142857143,0.4404,-0.8126,7,2011-08-15,2011-08-18,0.02141842105263157
2011-08-26,87.29936218261719,91.35726165771484,0.04648257872273032,-0.019873333333333337,-0.033383333333333334,0.4019,-0.3818,15,2011-08-22,2011-08-26,-0.3748857142857143
2011-09-02,93.98250579833984,91.26433563232422,-0.028922086540744685,-0.20570000000000005,-0.28968499999999997,0.0,-0.802,10,2011-08-29,2011-09-02,-0.033383333333333334
2011-09-09,90.59838104248047,89.76970672607422,-0.009146679078268494,-0.033499999999999995,-0.049786111111111093,0.5106,-0.4939,9,2011-09-06,2011-09-09,-0.28968499999999997
2011-09-16,90.35054016113281,94.59329223632812,0.04695879036947326,0.11345882352941175,0.176375,0.6369,-0.2732,17,2011-09-12,2011-09-16,-0.049786111111111093
2011-09-23,93.65141296386719,88.38153076171875,-0.05627125139245548,0.029742857142857147,0.054030357142857165,0.5106,-0.5994,14,2011-09-19,2011-09-23,0.176375
2011-09-30,90.48326110839844,88.07794952392578,-0.026582945342687236,-0.09494117647058824,-0.10154117647058825,0.8126,-0.7906,17,2011-09-26,2011-09-30,0.054030357142857165
2011-10-07,85.57145690917969,90.07069396972656,0.05257871284489268,-0.07854375000000001,-0.14683437500000002,0.7717,-0.5994,16,2011-10-03,2011-10-07,-0.10154117647058825
2011-10-14,93.08316802978516,95.4106674194336,0.02500451412336635,-0.08724736842105263,-0.16622763157894738,0.6249,-0.7506,19,2011-10-10,2011-10-14,-0.14683437500000002
2011-10-21,93.58915710449219,96.50042724609375,0.031106916994146472,0.007438461538461539,0.030094230769230772,0.5719,-0.4767,13,2011-10-17,2011-10-21,-0.16622763157894738
2011-10-28,97.68363189697266,100.10449981689453,0.024782738652419978,0.09456153846153846,0.13770192307692308,0.5423,-0.34,13,2011-10-24,2011-10-28,0.030094230769230772
2011-11-04,97.69139862060547,97.67584991455078,-0.0001591614643073891,-0.00850909090909091,-0.020972727272727275,0.4939,-0.3612,11,2011-10-31,2011-11-04,0.13770192307692308
2011-11-11,98.28300476074219,98.59436798095703,0.0031680270762255436,-0.009899999999999999,-0.022274999999999996,0.2732,-0.4019,13,2011-11-07,2011-11-11,-0.020972727272727275
2011-11-18,97.6602783203125,94.95135498046875,-0.027738230797979546,0.12196923076923076,0.22205961538461538,0.6249,-0.2411,13,2011-11-14,2011-11-18,-0.022274999999999996
2011-11-25,93.14545440673828,90.56108093261719,-0.027745567302038254,-0.008190000000000003,-0.018684999999999997,0.7787,-0.6908,10,2011-11-21,2011-11-25,0.22205961538461538
2011-12-02,93.18436431884766,97.19322967529297,0.04302079416164961,0.09752666666666666,0.11987166666666665,0.4215,-0.4767,15,2011-11-28,2011-12-02,-0.018684999999999997
2011-12-09,98.25186920166016,98.11953735351562,-0.001346863415625399,-0.005305263157894731,0.00296710526315791,0.4939,-0.6908,19,2011-12-05,2011-12-09,0.11987166666666665
2011-12-16,96.6872329711914,95.24808502197266,-0.014884570640754102,0.02188461538461539,0.031221153846153878,0.6369,-0.7579,13,2011-12-12,2011-12-16,0.00296710526315791
2011-12-23,94.2297134399414,99.0081558227539,0.05071056897417092,0.088815,0.14651625,0.6705,-0.5574,20,2011-12-19,2011-12-23,0.031221153846153878
2011-12-30,99.08649444580078,98.31099700927734,-0.00782646959972555,-0.07246249999999999,-0.12614999999999998,0.2023,-0.4019,8,2011-12-27,2011-12-30,0.14651625
2012-01-06,99.877685546875,100.04222106933594,0.0016473701964561105,-0.05296666666666667,-0.10593333333333334,0.0,-0.4767,9,2012-01-03,2012-01-06,-0.12614999999999998
2012-01-13,100.28502655029297,100.9273681640625,0.006405159731870835,0.013600000000000001,0.023714583333333334,0.4767,-0.7391,12,2012-01-09,2012-01-13,-0.10593333333333334
2012-01-20,101.31903839111328,103.36361694335938,0.020179608736055954,-0.06856363636363637,-0.14958636363636363,0.3818,-0.7531,11,2012-01-17,2012-01-20,0.023714583333333334
2012-01-27,103.09730529785156,103.26179504394531,0.0015954805571156694,-0.02193333333333332,-0.037065,0.5903,-0.6249,15,2012-01-23,2012-01-27,-0.14958636363636363
2012-02-03,102.90925598144531,105.39247131347656,0.024130145615657517,0.0755076923076923,0.11555192307692308,0.5719,-0.4215,13,2012-01-30,2012-02-03,-0.037065
2012-02-10,105.32199096679688,105.25151062011719,-0.0006691892740795513,0.06247777777777777,0.09371666666666664,0.7964,-0.34,9,2012-02-06,2012-02-10,0.11555192307692308
2012-02-17,106.03485870361328,106.85736846923828,0.007756975165347013,0.10748947368421051,0.17536842105263153,0.7351,-0.1779,19,2012-02-13,2012-02-17,0.09371666666666664
2012-02-24,106.90438079833984,107.26470184326172,0.0033704984045654918,0.042244444444444446,0.05216111111111109,0.5859,-0.4767,9,2012-02-21,2012-02-24,0.17536842105263153
2012-03-02,107.44486999511719,107.56240844726562,0.0010939419644118153,0.028300000000000006,0.03146617647058825,0.3612,-0.5859,17,2012-02-27,2012-03-02,0.05216111111111109
2012-03-09,107.12369537353516,107.76605224609375,0.005996403226370406,-0.11584,-0.15224666666666664,0.6124,-0.6705,15,2012-03-05,2012-03-09,0.03146617647058825
2012-03-16,107.77386474609375,110.38628387451172,0.024239820429309278,0.02328333333333335,0.05310000000000003,0.5106,-0.3818,12,2012-03-13,2012-03-16,-0.15224666666666664
2012-03-23,110.81902313232422,109.87486267089844,-0.008519841041175757,0.13434000000000001,0.1993125,0.5267,-0.3182,10,2012-03-19,2012-03-23,0.05310000000000003
2012-03-30,111.41693115234375,110.78755187988281,-0.00564886562528244,-0.016524999999999998,-0.0430859375,0.5994,-0.8225,16,2012-03-26,2012-03-30,0.1993125
2012-04-06,111.59790802001953,109.98500061035156,-0.014452846278969922,0.26022,0.39358,0.6369,0.0,10,2012-04-02,2012-04-05,-0.0430859375
2012-04-13,108.74976348876953,107.90003204345703,-0.007813639478859602,0.09402857142857143,0.13350535714285713,0.802,-0.6249,14,2012-04-09,2012-04-13,0.39358
2012-04-20,107.82921600341797,108.53731536865234,0.00656685999842499,-0.18784285714285714,-0.2705892857142857,0.765,-0.6597,14,2012-04-16,2012-04-20,0.13350535714285713
2012-04-27,107.6246337890625,110.45706939697266,0.026317725860619978,0.16335333333333332,0.24297166666666664,0.6808,-0.25,15,2012-04-23,2012-04-27,-0.2705892857142857
2012-05-04,110.04796600341797,107.78988647460938,-0.020519048291528286,0.010630769230769221,0.013390384615384613,0.4404,-0.6808,13,2012-04-30,2012-05-04,0.24297166666666664
2012-05-11,107.8685531616211,106.69625091552734,-0.0108678777246346,-0.07215714285714285,-0.09516785714285714,0.5106,-0.6249,14,2012-05-07,2012-05-11,0.013390384615384613
2012-05-18,105.51607513427734,102.07778930664062,-0.0325854219204158,0.05152222222222222,0.10709305555555554,0.624,-0.8271,18,2012-05-14,2012-05-18,-0.09516785714285714
2012-05-25,103.83233642578125,103.93463897705078,0.0009852667751790722,0.014506666666666671,0.02538666666666668,0.5994,-0.3818,15,2012-05-21,2012-05-25,0.10709305555555554
2012-06-01,105.19348907470703,100.83465576171875,-0.04143634127291562,0.00839230769230769,-0.0529980769230769,0.5719,-0.6249,13,2012-05-29,2012-06-01,0.02538666666666668
2012-06-08,100.78744506835938,104.72139739990234,0.03903216644567942,-0.03718461538461538,-0.07161153846153846,0.34,-0.4215,13,2012-06-04,2012-06-08,-0.0529980769230769
2012-06-15,103.3917236328125,106.08650207519531,0.026063773266350676,-0.07294285714285716,-0.1508142857142857,0.3182,-0.6908,14,2012-06-11,2012-06-15,-0.07161153846153846
2012-06-22,106.2921371459961,105.54875183105469,-0.006993794036903589,0.01207500000000001,0.01591875000000001,0.5994,-0.3612,16,2012-06-18,2012-06-22,-0.1508142857142857
2012-06-29,103.85623931884766,107.63661193847656,0.0364000530389208,0.006378571428571428,0.011014285714285707,0.4939,-0.4767,14,2012-06-25,2012-06-29,0.01591875000000001
2012-07-06,107.96086883544922,107.1541519165039,-0.007472308509992476,0.03340588235294118,0.03171470588235294,0.4404,-0.4215,17,2012-07-02,2012-07-06,0.011014285714285707
2012-07-13,107.0197525024414,107.3597640991211,0.0031770919734834813,0.02056666666666666,0.03193888888888888,0.5267,-0.4019,9,2012-07-09,2012-07-13,0.03171470588235294
2012-07-20,107.10670471191406,107.9292221069336,0.007679420230805034,0.09831176470588236,0.18313970588235295,0.6696,-0.5859,17,2012-07-16,2012-07-20,0.03193888888888888
2012-07-27,106.83782196044922,109.677001953125,0.026574671222021173,-0.09284285714285713,-0.16828214285714285,0.5106,-0.8074,14,2012-07-23,2012-07-27,0.18313970588235295
2012-08-03,109.677001953125,110.2069320678711,0.004831734140331223,0.04953529411764705,0.07425441176470586,0.5859,-0.4767,17,2012-07-31,2012-08-03,-0.16828214285714285
2012-08-10,110.42045593261719,111.38526916503906,0.00873763130457128,-0.06996153846153848,-0.10985769230769235,0.7906,-0.802,13,2012-08-06,2012-08-10,0.07425441176470586
2012-08-17,111.3299560546875,112.44506072998047,0.010016214097355869,0.05897142857142858,0.08006250000000001,0.5106,-0.4939,14,2012-08-13,2012-08-17,-0.10985769230769235
2012-08-24,112.45294189453125,111.9151611328125,-0.004782273835246875,0.12207142857142858,0.19016607142857148,0.5106,-0.296,14,2012-08-20,2012-08-24,0.08006250000000001
2012-08-31,111.93887329101562,111.63839721679688,-0.0026842871058526674,-0.06414285714285714,-0.092925,0.3818,-0.5719,14,2012-08-27,2012-08-31,0.19016607142857148
2012-09-07,111.53559875488281,114.14542388916016,0.02339903280577582,0.03316666666666665,0.02730555555555551,0.6724,-0.5106,9,2012-09-04,2012-09-07,-0.092925
2012-09-14,113.49689483642578,116.44680786132812,0.025991134199343735,-0.06998235294117645,-0.1203014705882353,0.4019,-0.7003,17,2012-09-10,2012-09-14,0.02730555555555551
2012-09-21,116.05139923095703,115.97915649414062,-0.0006225063833364963,-0.12811538461538463,-0.19223846153846155,0.5719,-0.7003,13,2012-09-17,2012-09-21,-0.1203014705882353
2012-09-28,115.80425262451172,114.46849060058594,-0.011534654329637739,-0.025771428571428577,-0.035371428571428574,0.6369,-0.6249,21,2012-09-24,2012-09-28,-0.19223846153846155
2012-10-05,114.77061462402344,116.19385528564453,0.012400740958680823,0.03965333333333333,0.09538333333333333,0.6249,-0.3612,15,2012-10-01,2012-10-05,-0.035371428571428574
2012-10-12,115.79633331298828,113.60979461669922,-0.018882624636991086,-0.06744375000000001,-0.09883593750000001,0.6369,-0.6249,16,2012-10-08,2012-10-12,0.09538333333333333
2012-10-19,114.55596923828125,114.00736236572266,-0.00478898547327089,0.018213333333333342,0.06589333333333336,0.7501,-0.6597,15,2012-10-15,2012-10-19,-0.09883593750000001
2012-10-26,114.02330017089844,112.3853759765625,-0.014364820101514408,0.1440375,0.24846406250000003,0.6369,-0.1027,16,2012-10-22,2012-10-26,0.06589333333333336
2012-11-02,112.3853759765625,112.55236053466797,0.0014858210568275965,-0.05666666666666667,-0.09916666666666668,0.0,-0.34,6,2012-10-31,2012-11-02,0.24846406250000003
2012-11-09,112.78295135498047,109.84906005859375,-0.02601360632204419,0.06973750000000001,0.0881953125,0.7003,-0.6908,16,2012-11-05,2012-11-09,-0.09916666666666668
2012-11-16,109.93653869628906,108.42584991455078,-0.013741462116719116,-0.011486666666666675,-0.026886666666666666,0.7964,-0.5106,15,2012-11-12,2012-11-16,0.0881953125
2012-11-23,110.62029266357422,112.3853759765625,0.01595623434441973,0.06808181818181819,0.10227500000000003,0.5499,-0.7964,11,2012-11-19,2012-11-23,-0.026886666666666666
2012-11-30,112.14683532714844,113.02140045166016,0.007798393257914871,0.04696874999999999,0.09529374999999998,0.5719,-0.5994,16,2012-11-26,2012-11-30,0.10227500000000003
2012-12-07,112.46490478515625,113.22816467285156,0.006786649481039353,0.03513333333333333,0.04438095238095239,0.6369,-0.7964,21,2012-12-03,2012-12-07,0.09529374999999998
2012-12-14,113.27589416503906,112.9817123413086,-0.0025970381950978227,0.04089230769230767,0.048074999999999986,0.5267,-0.4767,13,2012-12-10,2012-12-14,0.04438095238095239
2012-12-21,114.30947875976562,114.33552551269531,0.0002278617067656974,-0.05890588235294118,-0.08232058823529413,0.5267,-0.4767,17,2012-12-17,2012-12-21,0.048074999999999986
2012-12-28,113.98320007324219,112.1254653930664,-0.016298320094382812,0.10190000000000003,0.13646562500000003,0.7783,-0.6486,8,2012-12-24,2012-12-28,-0.08232058823529413
2013-01-04,114.03125,117.20208740234375,0.027806740716634692,0.12978571428571425,0.23229999999999998,0.5267,0.0,7,2013-01-02,2013-01-04,0.13646562500000003
2013-01-11,116.88177490234375,117.76261901855469,0.007536197298055214,0.06463076923076923,0.10871730769230765,0.6369,-0.5994,13,2013-01-07,2013-01-11,0.23229999999999998
2013-01-18,117.68255615234375,118.77155303955078,0.009253681452986884,0.004887500000000001,0.028340625000000005,0.4404,-0.4939,16,2013-01-14,2013-01-18,0.10871730769230765
2013-01-25,119.412109375,120.30887603759766,0.007509846926675223,-0.01816666666666667,-0.04304666666666668,0.4767,-0.6037,15,2013-01-22,2013-01-25,0.028340625000000005
2013-02-01,120.16480255126953,121.10166931152344,0.007796515621570466,0.13212857142857143,0.18691071428571426,0.5994,-0.34,14,2013-01-28,2013-02-01,-0.04304666666666668
2013-02-08,119.74040222167969,121.5500717163086,0.015113273891285361,0.07106666666666665,0.09051833333333333,0.7096,-0.6249,15,2013-02-04,2013-02-08,0.18691071428571426
2013-02-15,121.52603912353516,121.79825592041016,0.0022399874038376844,0.0671,0.11971785714285714,0.5859,-0.3182,14,2013-02-11,2013-02-15,0.09051833333333333
2013-02-22,122.71110534667969,121.62213897705078,-0.008874228347568014,0.08765,0.1367525,0.5106,-0.4019,10,2013-02-19,2013-02-22,0.11971785714285714
2013-03-01,119.30802917480469,121.79825592041016,0.020872247767641072,-0.05041176470588235,-0.06703676470588237,0.6486,-0.6249,17,2013-02-25,2013-03-01,0.1367525
2013-03-08,122.44683837890625,124.46469116210938,0.016479419231380854,0.07313076923076924,0.11798461538461538,0.4939,0.0,13,2013-03-04,2013-03-08,-0.06703676470588237
2013-03-15,124.93708038330078,125.33192443847656,0.003160343222079698,-0.012958333333333336,-0.02972708333333333,0.3384,-0.4939,12,2013-03-11,2013-03-15,0.11798461538461538
2013-03-22,124.64019775390625,125.14695739746094,0.004065780163116095,0.12210526315789476,0.19883684210526317,0.6486,-0.25,19,2013-03-18,2013-03-22,-0.02972708333333333
2013-03-29,124.62417602539062,126.00751495361328,0.01110008484983549,0.11051428571428572,0.1755357142857143,0.6369,-0.34,7,2013-03-25,2013-03-28,0.19883684210526317
2013-04-05,125.50887298583984,124.79305267333984,-0.005703344277346534,0.09605714285714285,0.1466714285714286,0.5106,0.0,14,2013-04-01,2013-04-05,0.1755357142857143
2013-04-12,125.6375503540039,127.72069549560547,0.01658059342713991,0.07906470588235293,0.1371926470588235,0.4588,-0.34,17,2013-04-08,2013-04-12,0.1466714285714286
2013-04-19,124.76087188720703,125.05038452148438,0.0023205403256485457,0.024347058823529413,0.032119117647058826,0.6369,-0.4404,17,2013-04-15,2013-04-19,0.1371926470588235
2013-04-26,125.60540008544922,127.27025604248047,0.013254652713168724,-0.1606736842105263,-0.2365026315789474,0.4201,-0.7003,19,2013-04-22,2013-04-26,0.032119117647058826
2013-05-03,128.1228485107422,129.7876434326172,0.012993739533783577,-0.0024800000000000082,-0.013678333333333325,0.6705,-0.6486,15,2013-04-29,2013-05-03,-0.2365026315789474
2013-05-10,130.1174774169922,131.4283905029297,0.010074842457453714,0.005700000000000001,0.009358333333333333,0.3182,-0.296,9,2013-05-07,2013-05-10,-0.013678333333333325
2013-05-17,131.532958984375,134.26748657226562,0.02078967590332592,0.09500625,0.16618125,0.6369,-0.5994,16,2013-05-13,2013-05-17,0.009358333333333333
2013-05-24,134.2594757080078,132.95651245117188,-0.009704814129243844,-0.04178125,-0.064765625,0.2023,-0.4215,16,2013-05-20,2013-05-24,0.16618125
2013-05-31,133.7527618408203,131.46058654785156,-0.017137405324733956,-0.0035428571428571423,-0.010324999999999997,0.5106,-0.5106,14,2013-05-28,2013-05-31,-0.064765625
2013-06-07,132.1844482421875,132.54637145996094,0.0027380166319590504,0.04837647058823529,0.09151176470588235,0.5719,-0.6249,17,2013-06-04,2013-06-07,-0.010324999999999997
2013-06-14,132.54637145996094,131.24342346191406,-0.009830129513884622,0.08995714285714285,0.13875714285714286,0.5994,-0.34,14,2013-06-10,2013-06-14,0.09151176470588235
2013-06-21,132.25680541992188,128.61476135253906,-0.027537668521624648,0.11374615384615384,0.17473846153846156,0.5984,0.0,13,2013-06-17,2013-06-21,0.13875714285714286
2013-06-28,126.98963165283203,129.70635986328125,0.021393307273118944,0.0965875,0.1834171875,0.7506,-0.296,16,2013-06-24,2013-06-28,0.17473846153846156
2013-07-05,130.46633911132812,131.80850219726562,0.010287428121917408,-0.1677111111111111,-0.27099166666666663,0.0,-0.5423,9,2013-07-01,2013-07-05,0.1834171875
2013-07-12,132.5604705810547,135.43890380859375,0.02171411443337501,-0.005336363636363639,-0.020672727272727277,0.4215,-0.5574,11,2013-07-08,2013-07-12,-0.27099166666666663
2013-07-19,135.9563446044922,136.78103637695312,0.006065857204825775,0.06631176470588235,0.12160588235294117,0.8126,-0.7506,17,2013-07-15,2013-07-19,-0.020672727272727277
2013-07-26,137.04788208007812,136.73252868652344,-0.002301045362893106,0.01170833333333334,0.027241666666666664,0.4404,-0.3612,12,2013-07-22,2013-07-26,0.12160588235294117
2013-08-02,136.31211853027344,138.2202606201172,0.013998330525689662,0.027155555555555558,0.05511111111111111,0.4404,-0.4019,9,2013-07-29,2013-08-01,0.027241666666666664
2013-08-09,138.0181121826172,136.89419555664062,-0.008143254593204863,0.06820000000000001,0.12876625000000003,0.784,-0.8481,20,2013-08-05,2013-08-09,0.05511111111111111
2013-08-16,136.73252868652344,134.08055114746094,-0.019395366739267228,0.02956666666666666,0.0693597222222222,0.5267,-0.4767,18,2013-08-12,2013-08-16,0.12876625000000003
2013-08-23,133.22344970703125,134.71925354003906,0.011227781867960918,-0.05163333333333334,-0.06745000000000001,0.4215,-0.5994,15,2013-08-19,2013-08-23,0.0693597222222222
2013-08-30,134.21792602539062,132.31787109375,-0.014156491520225023,-0.0008812500000000001,-0.006837500000000007,0.8126,-0.7408,16,2013-08-26,2013-08-30,-0.06745000000000001
2013-09-06,132.91624450683594,134.2502899169922,0.010036737158095388,0.05369999999999999,0.07572166666666666,0.4939,-0.5994,15,2013-09-03,2013-09-06,-0.006837500000000007
2013-09-13,135.53587341308594,136.9104461669922,0.010141763352325306,0.006139999999999995,0.04105499999999999,0.6369,-0.784,10,2013-09-10,2013-09-13,0.07572166666666666
2013-09-20,137.70281982421875,138.7071075439453,0.007293152899908284,0.012333333333333339,-0.02607976190476188,0.7184,-0.6249,21,2013-09-16,2013-09-20,0.04105499999999999
2013-09-27,138.06521606445312,137.236572265625,-0.006001828863551606,-0.01891764705882353,-0.030549999999999997,0.7783,-0.7096,17,2013-09-23,2013-09-27,-0.02607976190476188
2013-10-04,136.5052490234375,137.2202606201172,0.005237978772207663,0.1762823529411765,0.29908088235294117,0.875,-0.296,17,2013-09-30,2013-10-04,-0.030549999999999997
2013-10-11,136.03404235839844,138.33338928222656,0.016902731727770126,0.10441666666666666,0.20736527777777777,0.8074,-0.3802,18,2013-10-07,2013-10-11,0.29908088235294117
2013-10-18,138.8859405517578,141.68890380859375,0.020181763868253988,-0.08351666666666666,-0.11924583333333333,0.7906,-0.6249,18,2013-10-14,2013-10-18,0.20736527777777777
2013-10-25,141.6970672607422,142.95639038085938,0.008887432495690684,0.22304615384615387,0.3123384615384615,0.7964,-0.5423,13,2013-10-22,2013-10-25,-0.11924583333333333
2013-11-01,143.1839141845703,143.16763305664062,-0.00011370780036579209,0.07600555555555555,0.133875,0.5719,-0.3612,18,2013-10-28,2013-11-01,0.3123384615384615
2013-11-08,143.67141723632812,144.04513549804688,0.0026012011916329847,0.07987142857142857,0.10897857142857142,0.7096,-0.5423,21,2013-11-04,2013-11-08,0.133875
2013-11-15,144.06954956054688,146.28756713867188,0.015395464099739131,0.010027777777777778,0.0069736111111111075,0.3612,-0.3818,18,2013-11-11,2013-11-15,0.10897857142857142
2013-11-22,145.77572631835938,146.90509033203125,0.007747270702705755,-0.006809090909090914,-0.009130681818181819,0.4019,-0.743,22,2013-11-18,2013-11-22,0.0069736111111111075
2013-11-29,146.75880432128906,147.0594482421875,0.0020485579879776505,0.07046666666666666,0.08209583333333333,0.5859,-0.4767,12,2013-11-25,2013-11-27,-0.009130681818181819
2013-12-06,146.67755126953125,147.01068115234375,0.002271171559173002,0.08813750000000001,0.13220625000000003,0.4404,0.0,8,2013-12-02,2013-12-06,0.08209583333333333
2013-12-13,147.38446044921875,144.7113800048828,-0.018136786172630148,0.0745681818181818,0.13114431818181815,0.8225,-0.6597,22,2013-12-09,2013-12-13,0.13220625000000003
2013-12-20,145.6132049560547,148.3152618408203,0.01855640005713144,0.07679285714285715,0.11950535714285716,0.6705,-0.6696,14,2013-12-16,2013-12-20,0.13114431818181815
2013-12-27,149.10768127441406,150.1859588623047,0.00723153615343386,0.12569999999999998,0.19155937499999998,0.4215,0.0,8,2013-12-23,2013-12-24,0.11950535714285716
2014-01-03,150.1614990234375,149.4017791748047,-0.005059351788398447,-0.030385714285714276,-0.0345839285714286,0.6369,-0.5106,14,2013-12-30,2014-01-03,0.19155937499999998
2014-01-10,148.9688262939453,150.42286682128906,0.009760703386859193,0.1008904761904762,0.18185238095238096,0.7003,-0.4404,21,2014-01-06,2014-01-10,-0.0345839285714286
2014-01-17,148.4215087890625,150.01441955566406,0.010732344520667958,-0.062135714285714294,-0.10697678571428573,0.4019,-0.6249,14,2014-01-13,2014-01-17,0.18185238095238096
2014-01-24,150.45556640625,146.13417053222656,-0.028722073747375343,-0.0024866666666666665,0.018773333333333326,0.4404,-0.4019,15,2014-01-22,2014-01-24,-0.10697678571428573
2014-01-31,145.41534423828125,145.55421447753906,0.000954990272761469,-0.11234615384615386,-0.15520576923076923,0.3182,-0.7003,13,2014-01-27,2014-01-31,0.018773333333333326
2014-02-07,142.2784423828125,146.779541015625,0.031635844175900596,-0.03206111111111111,-0.023866666666666647,0.765,-0.5423,18,2014-02-03,2014-02-07,-0.15520576923076923
2014-02-14,147.04913330078125,150.32484436035156,0.022276303069872716,0.0693294117647059,0.11193823529411769,0.6739,-0.3818,17,2014-02-11,2014-02-14,-0.023866666666666647
2014-02-21,150.50457763671875,150.21864318847656,-0.0018998388801991783,0.05543333333333334,0.07753055555555556,0.3612,-0.2023,9,2014-02-18,2014-02-21,0.11193823529411769
2014-02-28,151.0518798828125,152.17926025390625,0.007463530887324099,-0.08636875,-0.16066875,0.2732,-0.7964,16,2014-02-24,2014-02-28,0.07753055555555556
2014-03-07,151.10911560058594,153.78848266601562,0.017731339732752094,-0.19055,-0.2917652777777778,0.2263,-0.6249,18,2014-03-03,2014-03-07,-0.16066875
2014-03-14,153.70681762695312,150.84767150878906,-0.018601296691362235,0.027300000000000005,0.0940485294117647,0.7579,-0.4404,17,2014-03-10,2014-03-14,-0.2917652777777778
2014-03-21,152.2118682861328,152.77706909179688,0.003713250563363246,-0.08342857142857142,-0.16035357142857146,0.4767,-0.7506,14,2014-03-17,2014-03-21,0.0940485294117647
2014-03-28,152.14523315429688,152.19444274902344,0.00032343829449232864,0.05673125,0.08654062499999998,0.5267,-0.3612,16,2014-03-24,2014-03-28,-0.16035357142857146
2014-04-04,153.44163513183594,152.9411163330078,-0.003261949068765313,0.06440000000000001,0.12700000000000003,0.6705,-0.6808,23,2014-03-31,2014-04-04,0.08654062499999998
2014-04-11,151.25091552734375,148.92889404296875,-0.015352115233677521,0.20851111111111115,0.3108888888888889,0.6124,0.0,9,2014-04-07,2014-04-11,0.12700000000000003
2014-04-18,150.10220336914062,152.9329376220703,0.01885871219337254,-0.13170588235294117,-0.21316176470588236,0.3818,-0.8399,17,2014-04-14,2014-04-17,0.3108888888888889
2014-04-25,153.46629333496094,152.85089111328125,-0.004010015543520651,0.11585625,0.19436718749999998,0.6369,-0.6249,16,2014-04-21,2014-04-25,-0.21316176470588236
2014-05-02,153.33494567871094,154.30311584472656,0.00631408686213164,0.03491249999999999,0.04976406249999999,0.4939,-0.659,16,2014-04-28,2014-05-02,0.19436718749999998
2014-05-09,154.59852600097656,154.2210693359375,-0.0024415282267095106,0.10413157894736842,0.1346157894736842,0.5563,-0.7717,19,2014-05-05,2014-05-09,0.04976406249999999
2014-05-16,155.72262573242188,154.29495239257812,-0.009168053345677052,0.05660625,0.08967343750000001,0.6249,-0.2732,16,2014-05-12,2014-05-15,0.1346157894736842
2014-05-23,154.86109924316406,156.18209838867188,0.008530219351172041,-0.04310555555555556,-0.06310138888888889,0.4767,-0.6369,18,2014-05-19,2014-05-23,0.08967343750000001
2014-05-30,157.1420440673828,158.09384155273438,0.006056924427834343,-0.02494375,-0.0356578125,0.5859,-0.836,16,2014-05-27,2014-05-30,-0.06310138888888889
2014-06-06,158.27439880371094,160.30923461914062,0.012856380000869638,0.09406190476190476,0.1695059523809524,0.5106,-0.5848,21,2014-06-02,2014-06-06,-0.0356578125
2014-06-13,160.4733428955078,159.28353881835938,-0.007414340947101583,0.18845882352941173,0.3122191176470588,0.6597,-0.4588,17,2014-06-09,2014-06-13,0.1695059523809524
2014-06-20,159.4148406982422,161.53904724121094,0.013325023778618439,0.023227272727272742,0.020492045454545475,0.6369,-0.6757,22,2014-06-16,2014-06-20,0.3122191176470588
