period_end,first,last,period_return,compound_mean_wt,final_score_wt,compound_max,compound_min,headline_count,start_date,end_date,final_score_wt_lag1
2013-09-06,134.21792602539062,134.2502899169922,0.00024112942704412887,0.025529032258064507,0.03311048387096773,0.8126,-0.7408,31,2013-08-26,2013-09-06,0.007173484848484831
2013-09-20,135.53587341308594,138.7071075439453,0.023397747408127945,0.010335483870967747,-0.00442338709677418,0.7184,-0.784,31,2013-09-10,2013-09-20,0.03311048387096773
2013-10-04,138.06521606445312,137.2202606201172,-0.006119973360571018,0.07868235294117648,0.1342654411764706,0.875,-0.7096,34,2013-09-23,2013-10-04,-0.00442338709677418
2013-10-18,136.03404235839844,141.68890380859375,0.041569458292630035,0.010449999999999996,0.044059722222222236,0.8074,-0.6249,36,2013-10-07,2013-10-18,0.1342654411764706
2013-11-01,141.6970672607422,143.16763305664062,0.010378237350476605,0.1376677419354839,0.20871451612903227,0.7964,-0.5423,31,2013-10-22,2013-11-01,0.044059722222222236
2013-11-15,143.67141723632812,146.28756713867188,0.018209257990685623,0.047635897435897426,0.06189935897435896,0.7096,-0.5423,39,2013-11-04,2013-11-15,0.20871451612903227
2013-11-29,145.77572631835938,147.0594482421875,0.008806143219102225,0.020464705882352937,0.023066911764705877,0.5859,-0.743,34,2013-11-18,2013-11-27,0.06189935897435896
2013-12-13,146.67755126953125,144.7113800048828,-0.013404718360994772,0.07818666666666665,0.13142749999999997,0.8225,-0.6597,30,2013-12-02,2013-12-13,0.023066911764705877
2013-12-27,145.6132049560547,150.1859588623047,0.03140342874555935,0.09457727272727273,0.1457068181818182,0.6705,-0.6696,22,2013-12-16,2013-12-24,0.13142749999999997
2014-01-10,150.1614990234375,150.42286682128906,0.0017405779747228234,0.04838,0.09527785714285714,0.7003,-0.5106,35,2013-12-30,2014-01-10,0.1457068181818182
2014-01-24,148.4215087890625,146.13417053222656,-0.015411096919158207,-0.03128275862068966,-0.041933620689655185,0.4404,-0.6249,29,2014-01-13,2014-01-24,0.09527785714285714
2014-02-07,145.41534423828125,146.779541015625,0.009381381204918382,-0.06572903225806452,-0.07894435483870967,0.765,-0.7003,31,2014-01-27,2014-02-07,-0.041933620689655185
2014-02-21,147.04913330078125,150.21864318847656,0.021554087511772346,0.06451923076923077,0.10002788461538464,0.6739,-0.3818,26,2014-02-11,2014-02-21,-0.07894435483870967
2014-03-07,151.0518798828125,153.78848266601562,0.018116972693926092,-0.14152352941176471,-0.23007279411764708,0.2732,-0.7964,34,2014-02-24,2014-03-07,0.10002788461538464
2014-03-21,153.70681762695312,152.77706909179688,-0.006048843828207806,-0.022706451612903224,-0.020842741935483886,0.7579,-0.7506,31,2014-03-10,2014-03-21,-0.23007279411764708
2014-04-04,152.14523315429688,152.9411163330078,0.00523107534958922,0.06125384615384615,0.11040128205128205,0.6705,-0.6808,39,2014-03-24,2014-04-04,-0.020842741935483886
2014-04-18,151.25091552734375,152.9329376220703,0.011120739923207168,-0.01393846153846154,-0.03175961538461539,0.6124,-0.8399,26,2014-04-07,2014-04-17,0.11040128205128205
