period_end,first,last,period_return,compound_mean_wt,final_score_wt,compound_max,compound_min,headline_count,start_date,end_date,final_score_wt_lag1
2012-03-31,107.89139556884766,110.78755187988281,0.026843255625394802,0.00013000000000000603,0.006757500000000018,0.6124,-0.8225,60,2012-03-01,2012-03-30,0.11391772727272724
2012-04-30,111.59790802001953,110.04796600341797,-0.013888629671476638,0.05767037037037038,0.08747870370370368,0.802,-0.6597,54,2012-04-02,2012-04-30,0.006757500000000018
2012-05-31,110.73242950439453,103.43891906738281,-0.0658660743709436,0.0013782608695652168,0.0008369565217391268,0.624,-0.8271,69,2012-05-01,2012-05-31,0.08747870370370368
2012-06-30,100.83465576171875,107.63661193847656,0.06745653193710943,-0.005170000000000003,-0.021543749999999993,0.5994,-0.6908,60,2012-06-01,2012-06-29,0.0008369565217391268
2012-07-31,107.96086883544922,108.9098892211914,0.008790410784750735,0.01116896551724138,0.0149823275862069,0.6696,-0.8074,58,2012-07-02,2012-07-31,-0.021543749999999993
2012-08-31,108.81499481201172,111.63839721679688,0.02594681376094221,0.028815492957746474,0.0426968309859155,0.7906,-0.802,71,2012-08-01,2012-08-31,0.0149823275862069
2012-09-30,111.53559875488281,114.46849060058594,0.026295567320606006,-0.051631666666666666,-0.08402125,0.6724,-0.7003,60,2012-09-04,2012-09-28,0.0426968309859155
2012-10-31,114.77061462402344,112.3853759765625,-0.020782659875742016,0.033230158730158735,0.07639999999999998,0.7501,-0.6597,63,2012-10-01,2012-10-31,-0.08402125
2012-11-30,113.5621109008789,113.02140045166016,-0.0047613631424190395,0.0333952380952381,0.048611904761904766,0.7964,-0.7964,63,2012-11-01,2012-11-30,0.07639999999999998
2012-12-31,112.46490478515625,114.03125,0.013927413336951355,0.018359322033898305,0.021173728813559316,0.7783,-0.7964,59,2012-12-03,2012-12-28,0.048611904761904766
2013-01-31,116.95391845703125,119.86853790283203,0.02492109271970744,0.04006065573770491,0.07102991803278687,0.6369,-0.6037,61,2013-01-02,2013-01-31,0.021173728813559316
2013-02-28,121.10166931152344,121.39785766601562,0.0024457825905790376,0.051186792452830185,0.06959622641509434,0.7096,-0.6249,53,2013-02-01,2013-02-28,0.07102991803278687
2013-03-31,121.79825592041016,126.00751495361328,0.03455927181710794,0.07174655172413794,0.11875775862068966,0.6486,-0.4939,58,2013-03-01,2013-03-28,0.06959622641509434
2013-04-30,125.50887298583984,128.42843627929688,0.02326180790250909,-0.013004109589041099,-0.01586506849315068,0.6369,-0.7003,73,2013-04-01,2013-04-30,0.11875775862068966
2013-05-31,127.30239868164062,131.46058654785156,0.03266386108410879,0.028365624999999988,0.04614765625,0.6705,-0.5994,64,2013-05-01,2013-05-31,-0.01586506849315068
2013-06-30,132.1844482421875,129.70635986328125,-0.018747200687072585,0.08509833333333335,0.14507625,0.7506,-0.6249,60,2013-06-04,2013-06-28,0.04614765625
2013-07-31,130.46633911132812,136.4091339111328,0.045550406643461105,-0.009023636363636364,-0.00994227272727272,0.8126,-0.7506,55,2013-07-01,2013-07-31,0.14507625
2013-08-31,137.9857940673828,132.31787109375,-0.04107613404655985,0.0215,0.048240972222222206,0.8126,-0.8481,72,2013-08-01,2013-08-30,-0.00994227272727272
2013-09-30,132.91624450683594,136.5052490234375,0.02700200062014968,0.02082058823529412,0.027282720588235294,0.7783,-0.784,68,2013-09-03,2013-09-30,0.048240972222222206
2013-10-31,137.5858917236328,142.82643127441406,0.03808922183175478,0.09513246753246754,0.15855584415584414,0.875,-0.6249,77,2013-10-01,2013-10-31,0.027282720588235294
2013-11-30,143.16763305664062,147.0594482421875,0.02718362455574841,0.030101333333333327,0.03672466666666666,0.7096,-0.743,75,2013-11-01,2013-11-27,0.15855584415584414
2013-12-31,146.67755126953125,150.87217712402344,0.028597599415770558,0.08392833333333333,0.14135291666666663,0.8225,-0.6696,60,2013-12-02,2013-12-31,0.03672466666666666
2014-01-31,149.42630004882812,145.55421447753906,-0.02591301243505184,-0.01860579710144928,-0.017852536231884056,0.7003,-0.7003,69,2014-01-02,2014-01-31,0.14135291666666663
2014-02-28,142.2784423828125,152.17926025390625,0.06958761780969414,-0.004691666666666664,-0.006659583333333319,0.765,-0.7964,60,2014-02-03,2014-02-28,-0.017852536231884056
2014-03-31,151.10911560058594,153.44163513183594,0.015435994856957125,-0.02755211267605634,-0.03151549295774648,0.7579,-0.7506,71,2014-03-03,2014-03-31,-0.006659583333333319
2014-04-30,154.45904541015625,154.50827026367188,0.00031869194442402105,0.02896521739130435,0.05318079710144928,0.6369,-0.8399,69,2014-04-01,2014-04-30,-0.03151549295774648
2014-05-31,154.52471923828125,158.09384155273438,0.023097419830606203,0.026290666666666664,0.03123133333333333,0.6249,-0.836,75,2014-05-01,2014-05-30,0.05318079710144928
2014-06-30,158.27439880371094,161.3576202392578,0.019480228380905906,0.08209864864864866,0.13494493243243244,0.7003,-0.8176,74,2014-06-02,2014-06-30,0.03123133333333333
2014-07-31,162.43765258789062,159.18939208984375,-0.01999696773683257,0.05638108108108107,0.07772804054054056,0.6908,-0.7783,74,2014-07-01,2014-07-31,0.13494493243243244
2014-08-31,158.7030029296875,165.4716339111328,0.042649671754756424,0.016309210526315787,0.026253947368421054,0.7184,-0.8126,76,2014-08-01,2014-08-29,0.07772804054054056
2014-09-30,165.38917541503906,163.188720703125,-0.013304708161172463,0.0166056338028169,0.029754929577464784,0.6597,-0.802,71,2014-09-02,2014-09-30,0.026253947368421054
2014-10-31,160.97718811035156,167.03195190429688,0.037612557810332126,0.015450000000000004,0.007175961538461553,0.7003,-0.7269,78,2014-10-01,2014-10-31,0.029754929577464784
2014-11-30,167.12301635742188,171.6205596923828,0.02691157348035267,0.07431746031746032,0.1275142857142857,0.6369,-0.4767,63,2014-11-03,2014-11-28,0.007175961538461553
2014-12-31,170.4279022216797,171.185302734375,0.004444110986651317,0.12288846153846154,0.21920256410256408,0.765,-0.8176,78,2014-12-01,2014-12-31,0.1275142857142857
2015-01-31,171.0937042236328,166.1132049560547,-0.02910977519703606,-0.00520149253731343,-0.0006813432835820833,0.6369,-0.7351,67,2015-01-02,2015-01-30,0.21920256410256408
2015-02-28,168.17034912109375,175.44956970214844,0.04328480388545297,0.11047058823529413,0.16097904411764705,0.7964,-0.8316,68,2015-02-02,2015-02-26,-0.0006813432835820833
2015-03-31,176.5572509765625,172.6940155029297,-0.021880922206619857,0.006178333333333333,0.011493333333333319,0.7351,-0.7845,60,2015-03-02,2015-03-30,0.16097904411764705
2015-04-30,172.083251953125,174.39224243164062,0.013417868690350998,0.05148142857142858,0.07417535714285715,0.8074,-0.6597,70,2015-04-01,2015-04-30,0.011493333333333319
2015-05-31,176.28292846679688,176.63424682617188,0.001992923321790574,0.023801612903225803,0.03839758064516129,0.6597,-0.666,62,2015-05-01,2015-05-29,0.07417535714285715
2015-06-30,176.9940185546875,173.04640197753906,-0.022303672233582872,0.03816666666666667,0.06384104938271605,0.6705,-0.6597,81,2015-06-01,2015-06-30,0.03839758064516129
2015-07-31,174.4335174560547,176.95542907714844,0.014457723824373936,0.07308714285714285,0.13003357142857142,0.8176,-0.6249,70,2015-07-01,2015-07-31,0.06384104938271605
2015-08-31,176.35861206054688,166.1700439453125,-0.057771877404753424,-0.05164202898550726,-0.08816992753623189,0.5719,-0.8957,69,2015-08-03,2015-08-31,0.13003357142857142
2015-09-30,161.21017456054688,161.929931640625,0.004464712491256462,0.10083666666666666,0.15383791666666666,0.8868,-0.6249,60,2015-09-01,2015-09-30,-0.08816992753623189
2015-10-31,162.35247802734375,175.70367431640625,0.08223586391341597,0.12677631578947368,0.18699638157894738,0.7003,-0.7351,76,2015-10-01,2015-10-30,0.15383791666666666
2015-11-30,177.78250122070312,176.34591674804688,-0.008080572962987143,-0.05054920634920635,-0.0853388888888889,0.5984,-0.8074,63,2015-11-02,2015-11-30,0.18699638157894738
